run_accession;study_accession;study_title;experiment_accession;experiment_title;experiment_desc;organism_taxid;organism_name;library_name;library_strategy;library_source;library_selection;library_layout;sample_accession;sample_title;biosample;bioproject;instrument;instrument_model;instrument_model_desc;total_spots;total_size;run_total_spots;run_total_bases;run_alias;public_filename;public_size;public_date;public_md5;public_version;public_semantic_name;public_supertype;public_sratoolkit;aws_url;aws_free_egress;aws_access_type;public_url;ncbi_url;ncbi_free_egress;ncbi_access_type;gcp_url;gcp_free_egress;gcp_access_type;experiment_alias;ena first public;insdc center name;insdc status;submitter id;collection date;common name;Continent location;geographic location (country and/or sea);sample name;scientific_name;ena_fastq_http;ena_fastq_http_1;ena_fastq_http_2;ena_fastq_ftp;ena_fastq_ftp_1;ena_fastq_ftp_2;ecotype;dev_stage;sex;tissue;biomaterial_provider;death_date;biosamplemodel;strain;isolate;breed;cultivar;age;geo_loc_name
ERR16661306;ERP161503;Scandinavian brown bear whole genomes;ERX16051774;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818209;;SAMEA121272844;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;65178543;7109943720;65178543;19683919986;ena-RUN-TAB-09-02-2026-07:55:32:742-10411;ERR16661306.lite;5037280788;15/02/2026 10:42;ee5b99bcdd81949c966db13e2b9a7367;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661306/ERR16661306.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661306/ERR16661306.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661306/ERR16661306.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661306/ERR16661306.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM17;2009;brown bear;Europe;Sweden;IM17;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR16661306/ERR16661306_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/006/ERR16661306/ERR16661306_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/006/ERR16661306/ERR16661306_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/006/ERR16661306/ERR16661306_2.fastq.gz;;;;;;;;;;;;;
ERR16661307;ERP161503;Scandinavian brown bear whole genomes;ERX16051775;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818209;;SAMEA121272844;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;67262179;6788590542;67262179;20313178058;ena-RUN-TAB-09-02-2026-07:55:32:742-10413;P27202_1005_S99_L001_R1_001.fastq.gz;5269906622;16/02/2026 04:59;544128b2575e7366e071b51c5a59bb34;1;fastq;Original;0;s3://sra-pub-src-15/ERR16661307/P27202_1005_S99_L001_R1_001.fastq.gz.1;-;Use Cloud Data Delivery;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR16661307/ERR16661307;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661307/ERR16661307.lite.1;worldwide;anonymous;gs://sra-pub-zq-109/ERR16661307/ERR16661307.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM17;2009;brown bear;Europe;Sweden;IM17;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR16661307/ERR16661307_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/007/ERR16661307/ERR16661307_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/007/ERR16661307/ERR16661307_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/007/ERR16661307/ERR16661307_2.fastq.gz;;;;;;;;;;;;;
ERR16661308;ERP161503;Scandinavian brown bear whole genomes;ERX16051776;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818210;;SAMEA121272845;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;72864688;7921222055;72864688;22005135776;ena-RUN-TAB-09-02-2026-07:55:32:743-10415;ERR16661308.lite;5629186034;14/02/2026 02:35;da0788660aa83140074d80706de68e44;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661308/ERR16661308.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661308/ERR16661308.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661308/ERR16661308.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661308/ERR16661308.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM19;2009;brown bear;Europe;Sweden;IM19;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR16661308/ERR16661308_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/008/ERR16661308/ERR16661308_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/008/ERR16661308/ERR16661308_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/008/ERR16661308/ERR16661308_2.fastq.gz;;;;;;;;;;;;;
ERR16661309;ERP161503;Scandinavian brown bear whole genomes;ERX16051777;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818210;;SAMEA121272845;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;71485640;7211552666;71485640;21588663280;ena-RUN-TAB-09-02-2026-07:55:32:743-10417;ERR16661309.lite;5517019455;15/02/2026 10:42;d7cd14fcedb5b54550ac4be341314500;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661309/ERR16661309.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661309/ERR16661309.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661309/ERR16661309.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661309/ERR16661309.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM19;2009;brown bear;Europe;Sweden;IM19;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR16661309/ERR16661309_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/009/ERR16661309/ERR16661309_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/009/ERR16661309/ERR16661309_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/009/ERR16661309/ERR16661309_2.fastq.gz;;;;;;;;;;;;;
ERR16661310;ERP161503;Scandinavian brown bear whole genomes;ERX16051778;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818211;;SAMEA121272846;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;93247202;10128906003;93247202;28160655004;ena-RUN-TAB-09-02-2026-07:55:32:743-10419;ERR16661310.lite;7192281143;14/02/2026 02:36;1d0ec62812739c57673170e2a151a48f;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661310/ERR16661310.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661310/ERR16661310.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661310/ERR16661310.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661310/ERR16661310.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM20;2009;brown bear;Europe;Sweden;IM20;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/010/ERR16661310/ERR16661310_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/010/ERR16661310/ERR16661310_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/010/ERR16661310/ERR16661310_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/010/ERR16661310/ERR16661310_2.fastq.gz;;;;;;;;;;;;;
ERR16661311;ERP161503;Scandinavian brown bear whole genomes;ERX16051779;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818211;;SAMEA121272846;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;96034023;9648082079;96034023;29002274946;ena-RUN-TAB-09-02-2026-07:55:32:744-10421;ERR16661311.lite;7398844557;15/02/2026 12:21;a07dba6dfd6bdc9f84cbab4e596178bb;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661311/ERR16661311.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661311/ERR16661311.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661311/ERR16661311.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661311/ERR16661311.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM20;2009;brown bear;Europe;Sweden;IM20;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/011/ERR16661311/ERR16661311_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/011/ERR16661311/ERR16661311_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/011/ERR16661311/ERR16661311_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/011/ERR16661311/ERR16661311_2.fastq.gz;;;;;;;;;;;;;
ERR16661312;ERP161503;Scandinavian brown bear whole genomes;ERX16051780;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818212;;SAMEA121272847;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;85541546;9353765395;85541546;25833546892;ena-RUN-TAB-09-02-2026-07:55:32:744-10423;ERR16661312.lite;6608464818;15/02/2026 10:43;5fb72900a1f7f9df4ecc2402e0331214;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661312/ERR16661312.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661312/ERR16661312.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661312/ERR16661312.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661312/ERR16661312.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM24;2010;brown bear;Europe;Sweden;IM24;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/012/ERR16661312/ERR16661312_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/012/ERR16661312/ERR16661312_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/012/ERR16661312/ERR16661312_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/012/ERR16661312/ERR16661312_2.fastq.gz;;;;;;;;;;;;;
ERR16661313;ERP161503;Scandinavian brown bear whole genomes;ERX16051781;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818212;;SAMEA121272847;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;55161508;5607498200;55161508;16658775416;ena-RUN-TAB-09-02-2026-07:55:32:744-10425;ERR16661313.lite;4263844286;15/02/2026 10:43;fb781ab0f836617ae891d43b5d60c9a0;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661313/ERR16661313.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661313/ERR16661313.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661313/ERR16661313.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661313/ERR16661313.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM24;2010;brown bear;Europe;Sweden;IM24;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/013/ERR16661313/ERR16661313_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/013/ERR16661313/ERR16661313_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/013/ERR16661313/ERR16661313_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/013/ERR16661313/ERR16661313_2.fastq.gz;;;;;;;;;;;;;
ERR16661314;ERP161503;Scandinavian brown bear whole genomes;ERX16051782;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818213;;SAMEA121272848;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;61530482;6732323621;61530482;18582205564;ena-RUN-TAB-09-02-2026-07:55:32:745-10427;ERR16661314.lite;4753673555;14/02/2026 02:38;ee99226a54175fe3794be46688edfc63;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661314/ERR16661314.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661314/ERR16661314.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661314/ERR16661314.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661314/ERR16661314.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM27;2010;brown bear;Europe;Sweden;IM27;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/014/ERR16661314/ERR16661314_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/014/ERR16661314/ERR16661314_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/014/ERR16661314/ERR16661314_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/014/ERR16661314/ERR16661314_2.fastq.gz;;;;;;;;;;;;;
ERR16661315;ERP161503;Scandinavian brown bear whole genomes;ERX16051783;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818213;;SAMEA121272848;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;63437621;6421228158;63437621;19158161542;ena-RUN-TAB-09-02-2026-07:55:32:745-10429;ERR16661315.lite;4894819492;15/02/2026 10:42;0094f6732bebb99cfaa81a2f74f9f85b;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661315/ERR16661315.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661315/ERR16661315.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661315/ERR16661315.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661315/ERR16661315.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM27;2010;brown bear;Europe;Sweden;IM27;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/015/ERR16661315/ERR16661315_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/015/ERR16661315/ERR16661315_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/015/ERR16661315/ERR16661315_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/015/ERR16661315/ERR16661315_2.fastq.gz;;;;;;;;;;;;;
ERR16661316;ERP161503;Scandinavian brown bear whole genomes;ERX16051784;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818214;;SAMEA121272849;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;84179277;9183153032;84179277;25422141654;ena-RUN-TAB-09-02-2026-07:55:32:745-10431;P21906_111_S243_L003_R1_001.fastq.gz;6992879397;14/02/2026 00:47;19602af2cc8ebee27c4590d23c4c0498;1;fastq;Original;0;s3://sra-pub-src-5/ERR16661316/P21906_111_S243_L003_R1_001.fastq.gz.1;-;Use Cloud Data Delivery;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR16661316/ERR16661316;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661316/ERR16661316.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661316/ERR16661316.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM29;2011;brown bear;Europe;Sweden;IM29;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/016/ERR16661316/ERR16661316_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/016/ERR16661316/ERR16661316_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/016/ERR16661316/ERR16661316_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/016/ERR16661316/ERR16661316_2.fastq.gz;;;;;;;;;;;;;
ERR16661317;ERP161503;Scandinavian brown bear whole genomes;ERX16051785;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818214;;SAMEA121272849;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;60619903;6115750186;60619903;18307210706;ena-RUN-TAB-09-02-2026-07:55:32:746-10433;ERR16661317;6115752402;14/02/2026 03:52;f1b0d33f756928eace0b1f77b1aa5b9d;1;SRA Normalized;Primary ETL;1;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR16661317/ERR16661317;worldwide;anonymous;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR16661317/ERR16661317;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661317/ERR16661317.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661317/ERR16661317.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM29;2011;brown bear;Europe;Sweden;IM29;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/017/ERR16661317/ERR16661317_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/017/ERR16661317/ERR16661317_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/017/ERR16661317/ERR16661317_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/017/ERR16661317/ERR16661317_2.fastq.gz;;;;;;;;;;;;;
ERR16661318;ERP161503;Scandinavian brown bear whole genomes;ERX16051786;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818215;;SAMEA121272850;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;78597182;8548767734;78597182;23736348964;ena-RUN-TAB-09-02-2026-07:55:32:746-10435;P21906_112_S244_L003_R1_001.fastq.gz;6526630921;14/02/2026 04:00;de1c767c3612815c2647b457736ecb25;1;fastq;Original;0;s3://sra-pub-src-3/ERR16661318/P21906_112_S244_L003_R1_001.fastq.gz.1;-;Use Cloud Data Delivery;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR16661318/ERR16661318;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661318/ERR16661318.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661318/ERR16661318.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM30;2011;brown bear;Europe;Sweden;IM30;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/018/ERR16661318/ERR16661318_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/018/ERR16661318/ERR16661318_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/018/ERR16661318/ERR16661318_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/018/ERR16661318/ERR16661318_2.fastq.gz;;;;;;;;;;;;;
ERR16661319;ERP161503;Scandinavian brown bear whole genomes;ERX16051787;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818215;;SAMEA121272850;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;64916156;6520810915;64916156;19604679112;ena-RUN-TAB-09-02-2026-07:55:32:746-10437;ERR16661319.lite;5010441386;14/02/2026 02:35;68f2e0400ebbda4bb5ef5826c89857e1;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661319/ERR16661319.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661319/ERR16661319.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661319/ERR16661319.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661319/ERR16661319.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM30;2011;brown bear;Europe;Sweden;IM30;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/019/ERR16661319/ERR16661319_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/019/ERR16661319/ERR16661319_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/019/ERR16661319/ERR16661319_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/019/ERR16661319/ERR16661319_2.fastq.gz;;;;;;;;;;;;;
ERR16661320;ERP161503;Scandinavian brown bear whole genomes;ERX16051788;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818216;;SAMEA121272851;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;74719008;8107738829;74719008;22565140416;ena-RUN-TAB-09-02-2026-07:55:32:747-10439;ERR16661320.lite;5770629951;15/02/2026 04:47;1ee45aca50588cd509ad41ef3b67983f;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-5/ERR16661320/ERR16661320.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661320/ERR16661320.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661320/ERR16661320.lite.1;worldwide;anonymous;gs://sra-pub-zq-101/ERR16661320/ERR16661320.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM31;2011;brown bear;Europe;Sweden;IM31;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/020/ERR16661320/ERR16661320_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/020/ERR16661320/ERR16661320_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/020/ERR16661320/ERR16661320_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/020/ERR16661320/ERR16661320_2.fastq.gz;;;;;;;;;;;;;
ERR16661321;ERP161503;Scandinavian brown bear whole genomes;ERX16051789;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818216;;SAMEA121272851;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;62854004;6301218229;62854004;18981909208;ena-RUN-TAB-09-02-2026-07:55:32:747-10441;ERR16661321.lite;4852070542;15/02/2026 10:44;76190bf0f341deba9a73d81fc362c4a1;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661321/ERR16661321.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661321/ERR16661321.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661321/ERR16661321.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661321/ERR16661321.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;IM31;2011;brown bear;Europe;Sweden;IM31;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/021/ERR16661321/ERR16661321_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/021/ERR16661321/ERR16661321_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/021/ERR16661321/ERR16661321_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/021/ERR16661321/ERR16661321_2.fastq.gz;;;;;;;;;;;;;
